session_id,session_id,site0,site1,site2,site3,site4,site5,site6,site7,site8,site9,user_id
6686,6687,308,56,32,32,2,586,2,586,323,586,127
6687,6688,1604,2524,2,3997,3038,2929,586,467,2,2224,127
6688,6689,2,1080,2224,672,1394,2224,1630,2,1210,1199,127
6689,6690,2,1199,1210,3074,42,3038,2929,2524,29,47,127
6690,6691,35,48,42,32,48,29,47,35,1199,47,127
6691,6692,77,68,12,1371,68,1371,1371,68,2059,1371,127
6692,6693,12,2059,42,77,48,47,29,35,1199,1210,127
6693,6694,208,3074,3103,1199,1210,4747,1210,1210,3103,1199,127
6694,6695,1210,208,1199,1210,42,42,47,42,47,48,127
6695,6696,2,42,29,48,77,2,780,870,1600,202,127
6696,6697,3,2,17,5,780,18,245,253,253,2123,127
6697,6698,2059,780,202,1600,780,3,6,3,18,17,127
6698,6699,5,780,394,32,56,177,56,394,32,56,127
6699,6700,56,177,780,1600,780,3,202,18,5,6,127
6700,6701,17,780,780,323,323,323,323,2,2,2,127
6701,6702,139,32,32,32,32,12,68,1371,1371,2059,127
6702,6703,68,394,2,32,12,56,56,177,308,56,127
6703,6704,32,32,32,68,32,12,68,56,177,877,127
6704,6705,877,323,1371,323,323,323,323,1124,1124,56,127
6705,6706,177,56,1124,308,56,32,32,32,32,12,127
6706,6707,12,12,68,57,104,57,104,57,68,143,127
6707,6708,143,57,12,32,56,143,177,56,323,323,127
6708,6709,57,2,2,2,233,2,79,100,2,783,127
6709,6710,1476,3,5,2,3,1476,783,913,378,896,127
6710,6711,730,1430,1191,378,1190,2,896,2521,730,3,127
6711,6712,2,10,6,1091,382,3,2,730,3,896,127
6712,6713,1191,1430,913,730,382,1190,730,378,2,1091,127
6713,6714,913,382,3,2,519,519,705,3,2,378,127
6714,6715,2,382,3,1091,913,1191,3,2,378,3,127
6715,6716,3,2,378,382,3,2,5,3,783,10,127
6716,6717,6,3,2112,2111,31,2112,1698,1835,2111,2112,127
6717,6718,130,18,5,17,2111,44,5,6,3,1476,127
6718,6719,10,53,6,5,783,3,10,3,783,6,127
6719,6720,3,2,730,896,913,382,2,3,378,730,127
6720,6721,896,2,519,139,2,32,32,32,2,2,127
6721,6722,57,68,12,149,12,68,149,110,110,110,127
6722,6723,110,12,110,5,3,783,6,608,18,6,127
6723,6724,44,22,608,17,5,5,22,20,5,20,127
6724,6725,22,10,3,3,4317,3,6,31,2055,2,127
6725,6726,3,2055,2055,4879,1057,98,818,818,98,1057,127
6726,6727,2055,3,2,913,378,1191,3,378,2,1091,127
6727,6728,2521,382,3,2,12,110,586,586,909,897,127
6728,6729,5,909,4724,2931,2067,6,897,909,87,22,127
6729,6730,18,2067,17,4070,909,586,87,909,4729,897,127
6730,6731,5,897,17,22,18,661,5,6,3,5,127
6731,6732,10,909,3,897,909,5,897,18,22,17,127
6732,6733,5,477,3,909,897,6,3,909,897,5,127
6733,6734,909,22,18,3,897,17,736,3,909,2931,127
6734,6735,897,897,22,17,5,909,897,18,5,12,127
6735,6736,20,110,110,586,586,2119,1947,2946,1046,1046,127
6736,6737,2933,1947,2933,6,1046,1046,1046,12,12,586,127
6737,6738,104,12,12,12,12,32,12,57,56,177,127
6738,6739,56,2,2,369,2079,811,412,5,2420,369,127
6739,6740,121,412,2105,960,654,44,5,193,128,17,127
6740,6741,18,654,369,369,342,412,5,369,150,412,127
6741,6742,294,348,412,3,336,2,2,2,58,369,127
6742,6743,2079,412,369,58,811,369,203,5,369,811,127
6743,6744,369,2083,412,3,2,369,369,369,412,369,127
6744,6745,18,3045,17,811,22,291,127,127,415,6,127
6745,6746,10,22,5,412,369,20,22,480,60,60,127
6746,6747,60,60,39,39,256,60,60,43,2,3,127
6747,6748,6,39,3,39,2,6,81,43,2,2,127
6748,6749,2,2,2,2,2,2,2,2,5,2,127
6749,6750,2,2,32,32,32,32,12,57,12,57,127
6750,6751,68,111,12,68,57,111,2998,12,57,12,127
6751,6752,2998,57,12,5,195,2094,2094,2094,17,2935,127
6752,6753,2935,2,2,3,6,568,3,568,6,568,127
6753,6754,2,39,43,568,2,32,32,32,32,12,127
6754,6755,57,2,57,68,111,111,2,6,17,5,127
6755,6756,6,13,716,10,38,6,281,10,68,13,127
6756,6757,716,38,13,38,12,57,12,143,5,17,127
6757,6758,6,6,46,20,46,20,150,12,22,17,127
6758,6759,17,17,17,17,17,17,17,17,17,17,127
6759,6760,17,17,17,17,17,17,5,13,17,13,127
6760,6761,5,281,13,13,88,2,17,17,5,143,127
6761,6762,12,17,17,5,5,12,12,12,12,12,127
6762,6763,143,57,12,104,104,104,12,104,12,104,127
6763,6764,12,104,12,104,12,104,104,12,104,5,127
6764,6765,2,88,17,5,6,173,6,5,5,20,127
6765,6766,10,17,5,20,6,12,2,88,17,5,127
6766,6767,281,5,88,2,17,5,5,5,6,17,127
6767,6768,5,5,5,5,5,5,5,5,12,104,127
6768,6769,5,5,5,12,2,88,2,10,20,6,127
6769,6770,2,88,17,6,22,5,6,10,5,20,127
6770,6771,17,5,6,5,5,20,5,12,2,12,127
6771,6772,12,57,12,12,12,12,12,12,57,12,127
6772,6773,12,12,12,12,12,12,57,12,12,12,127
6773,6774,12,12,12,12,57,12,12,104,12,32,127
6774,6775,56,57,12,5,248,177,56,39,2,2,127
6775,6776,3,6,2,6,2,3,43,2,2,2,127
6776,6777,6,3,2,2,2,139,32,32,32,32,127
6777,6778,32,104,104,32,32,2,3,62,6,2,127
6778,6779,62,62,12,62,12,536,307,1460,1054,12,127
6779,6780,259,464,1054,68,259,307,1043,1460,536,12,127
6780,6781,464,307,638,2075,1113,1101,259,57,5,3,127
6781,6782,1113,2,307,543,307,57,68,68,111,111,127
6782,6783,68,57,12,2,2,1452,204,2,17,1452,127
6783,6784,62,44,18,5,1452,204,514,1452,62,62,127
6784,6785,62,62,204,18,17,1452,5,1452,43,5,127
6785,6786,17,18,1054,259,464,307,1043,5,638,259,127
6786,6787,464,3,2,259,1113,1101,543,1054,259,464,127
6787,6788,259,307,1043,464,307,259,1101,543,3,2,127
6788,6789,307,32,2,2,57,56,307,5,177,248,127
6789,6790,56,2075,259,307,1043,17,638,313,18,259,127
6790,6791,987,125,5,464,543,307,1101,259,1113,3005,127
6791,6792,3,1811,1490,5,2,259,464,543,2,259,127
6792,6793,1101,3,348,56,173,259,1043,307,173,307,127
6793,6794,259,638,1101,543,2,3,464,1113,307,307,127
6794,6795,259,307,1043,307,259,638,464,259,3,2,127
6795,6796,1113,1101,1113,543,307,1043,5,638,464,3,127
6796,6797,2,1113,1101,259,1113,543,2,1252,687,800,127
6797,6798,925,1531,4420,1531,800,5,925,1531,18,800,127
6798,6799,1304,687,3256,687,568,2996,3029,2,101,2996,127
6799,6800,3029,18,5,17,2,1153,2,1153,1153,1153,127
6800,6801,1153,1153,1153,1153,56,308,32,32,32,258,127
6801,6802,258,57,68,12,12,104,12,12,1061,980,127
6802,6803,104,980,200,406,775,200,406,200,745,1115,127
6803,6804,4338,2354,200,2456,4897,240,247,521,200,2087,127
6804,6805,2409,1346,200,2077,2409,1346,5,775,406,200,127
6805,6806,1115,1346,521,200,745,1346,1346,2087,1465,172,127
6806,6807,247,1346,2092,4778,2077,3002,488,2087,1346,3,127
6807,6808,2409,31,2,31,1376,200,200,406,200,200,127
6808,6809,3,1115,106,1465,1286,521,2291,172,200,406,127
6809,6810,106,521,106,4429,247,240,12,104,104,12,127
6810,6811,104,854,31,2067,2925,3289,4742,2110,1614,2091,127
6811,6812,1614,44,22,5,18,1614,17,104,20,6,127
6812,6813,10,20,6,2067,2091,854,12,12,195,195,127
6813,6814,104,195,195,10,6,100,302,22,18,22,127
6814,6815,233,302,101,79,100,5,17,233,100,40,127
6815,6816,20,1614,2091,2110,10,6,1614,2110,2,2,127
6816,6817,200,5,2092,12,2077,2092,31,3,2,406,127
6817,6818,521,1376,975,172,203,4689,193,336,2925,3289,127
6818,6819,6,2,3030,1104,5,17,1104,18,22,20,127
6819,6820,10,6,1104,5,20,12,2,22,10,6,127
6820,6821,625,2,625,633,3,625,18,633,874,17,127
6821,6822,625,633,597,625,342,597,2377,5,625,957,127
6822,6823,294,6,10,6,10,20,195,40,2,2,127
6823,6824,40,1104,17,18,5,1104,5,2077,20,2,127
6824,6825,6,822,822,711,12,104,200,200,200,200,127
6825,6826,200,200,406,1115,3,200,521,3,1389,1465,127
6826,6827,128,2058,775,975,406,200,594,31,2058,744,127
6827,6828,5,2058,975,245,128,253,104,12,12,5,127
6828,6829,32,57,57,12,56,5,56,177,406,200,127
6829,6830,2321,56,308,32,32,4738,2321,32,44,3035,127
6830,6831,3035,5,57,22,68,12,12,258,68,104,127
6831,6832,104,336,22,98,336,2321,98,98,200,406,127
6832,6833,253,597,515,1574,2436,1930,597,200,406,200,127
6833,6834,406,3072,597,2962,639,240,1930,2057,2057,775,127
6834,6835,406,2057,200,466,12,32,12,56,5,57,127
6835,6836,56,177,56,308,32,32,262,32,258,2070,127
6836,6837,12,68,149,2070,12,12,57,32,12,149,127
6837,6838,5,12,57,56,12,56,177,200,406,2459,127
6838,6839,211,200,406,2794,394,139,32,32,32,711,127
6839,6840,711,711,32,12,68,12,68,57,57,68,127
6840,6841,68,68,258,12,12,711,711,711,711,711,127
6841,6842,12,110,110,110,711,711,711,302,17,988,127
6842,6843,5,100,18,79,101,44,988,6,40,12,127
6843,6844,988,20,12,5,12,200,406,744,2,1592,127
6844,6845,2,2,4330,200,200,200,406,200,1115,200,127
6845,6846,3,2459,775,1465,406,583,98,521,818,3,127
6846,6847,6,200,200,406,200,2205,200,2157,2086,2227,127
6847,6848,3,1115,2,583,98,981,521,200,3058,1465,127
6848,6849,98,818,406,818,98,200,200,981,521,406,127
6849,6850,981,533,2952,2952,5,18,5,533,981,200,127
6850,6851,17,6,981,521,1115,406,521,200,10,406,127
6851,6852,3,200,98,583,818,98,818,521,200,200,127
6852,6853,3058,1115,2,2157,2086,2227,406,200,3,2205,127
6853,6854,5,18,521,200,6,17,200,200,775,406,127
6854,6855,521,981,98,10,583,818,1465,406,200,981,127
6855,6856,981,981,981,406,200,1115,521,200,3,406,127
6856,6857,98,583,521,818,3,200,406,2459,521,477,127
6857,6858,661,12,57,2,340,31,120,681,1584,17,127
6858,6859,10,5,340,1584,18,340,6,340,340,340,127
6859,6860,340,340,340,12,32,56,57,12,2,2,127
6860,6861,2,1403,2,2,2,2,139,32,32,32,127
6861,6862,32,2,12,258,258,2,394,12,1212,32,127
6862,6863,56,56,308,32,32,68,143,32,68,68,127
6863,6864,111,57,111,57,68,57,12,104,32,12,127
6864,6865,56,5,57,12,56,177,2,2,1090,1206,127
6865,6866,1562,2,951,56,308,32,41,32,32,104,127
6866,6867,41,104,2,68,111,57,2,68,12,104,127
6867,6868,32,82,32,82,41,41,309,1116,165,32,127
6868,6869,32,12,309,82,12,57,111,56,5,99,127
6869,6870,97,187,803,56,248,177,309,97,45,95,127
6870,6871,56,45,56,308,56,159,57,12,12,45,127
6871,6872,12,309,12,32,5,57,56,57,56,177,127
6872,6873,309,97,56,309,1116,156,45,309,45,309,127
6873,6874,309,56,56,41,1455,41,309,309,309,309,127
6874,6875,45,1116,156,156,1455,487,45,309,309,309,127
6875,6876,309,99,1349,1349,309,308,56,32,32,309,127
6876,6877,309,309,309,1349,1349,45,309,32,258,309,127
6877,6878,309,309,45,45,309,309,206,12,1349,309,127
6878,6879,309,45,309,12,394,394,68,143,68,143,127
6879,6880,68,116,4890,206,143,309,309,309,143,3959,127
6880,6881,1349,206,41,143,41,309,95,45,1349,32,127
6881,6882,228,309,1455,5,143,56,177,56,56,308,127
6882,6883,32,32,82,32,68,104,68,111,68,57,127
6883,6884,104,12,12,104,104,12,977,1082,1211,104,127
6884,6885,104,104,104,12,12,104,954,954,2,13,127
6885,6886,19,38,2,38,19,38,13,15,19,13,127
6886,6887,1,38,7,15,38,15,15,38,7,1,127
6887,6888,15,15,1,1,6,78,19,38,13,3,127
6888,6889,78,6,19,13,38,78,11,19,38,1,127
6889,6890,13,1,11,75,6,19,75,11,1,19,127
6890,6891,1,1,11,1,11,19,1,11,1,11,127
6891,6892,1,12,954,394,12,2069,11,57,111,11,127
6892,6893,11,75,1,11,1,32,68,11,5,143,127
6893,6894,56,177,56,11,11,2,3,6,3,6,127
6894,6895,2,2,2,43,43,81,2,6,2,2,127
6895,6896,2,2,2,17,17,5,17,2,2,2,127
6896,6897,32,32,32,32,262,262,32,12,57,57,127
6897,6898,12,68,12,68,57,12,12,12,12,2,127
6898,6899,5,195,12,195,12,57,195,32,262,32,127
6899,6900,68,12,111,57,111,12,12,104,104,104,127
6900,6901,104,12,104,104,104,104,104,104,12,41,127
6901,6902,57,2,41,82,82,41,41,165,45,309,127
6902,6903,309,1116,82,99,45,45,97,187,803,309,127
6903,6904,97,95,159,41,1455,41,41,309,45,309,127
6904,6905,1116,41,41,41,97,41,41,95,309,487,127
6905,6906,1455,1455,2,39,2,3,6,3,6,2,127
6906,6907,31,31,17,5,43,2,2,2,293,293,127
6907,6908,2,2,2,2,2,2,2,2,2,2,127
6908,6909,6,349,10,6,6,10,3,64,349,1179,127
6909,6910,3,2295,2295,349,43,43,60,60,60,60,127
6910,6911,39,39,3,2,2,3,6,6,3,2,127
6911,6912,820,2,2,43,81,2,43,1166,551,218,127
6912,6913,93,2466,1189,1924,1923,2,2,3,6,2,127
6913,6914,3,4714,6,43,2,39,39,2,3,2,127
6914,6915,3,6,6,2,3,44,2114,816,31,3003,127
6915,6916,2,2558,816,4881,4869,2472,2569,3024,4691,4790,127
6916,6917,4411,2461,3114,18,4683,4696,4884,4089,4894,4882,127
6917,6918,4792,2114,4343,4380,4368,4903,2447,2470,4815,4033,127
6918,6919,2461,1542,3024,4697,4348,4114,4032,4862,4806,3984,127
6919,6920,4809,3007,4412,1104,4345,4905,2306,4428,4423,2569,127
6920,6921,4194,4359,1461,822,816,1803,4037,4822,2114,4684,127
6921,6922,4699,4726,4062,2142,816,2306,4872,5,4364,2883,127
6922,6923,2472,4322,4710,4700,640,4802,3114,3003,313,22,127
6923,6924,4909,4344,22,4336,3992,2306,616,4091,585,816,127
6924,6925,4093,4064,3007,4703,17,6,22,5,313,4793,127
6925,6926,2932,2928,6,2916,2470,3,2932,2470,6,1483,127
6926,6927,20,10,4698,2916,847,22,6,2928,6,2,127
6927,6928,10,1483,20,529,963,847,81,43,43,963,127
6928,6929,39,2,2,3,6,3,2305,2,6,2305,127
6929,6930,2,2,39,43,2,2,2,6,3,2,127
6930,6931,3,6,2,139,139,32,32,32,32,12,127
6931,6932,57,12,68,12,111,57,12,68,111,195,127
6932,6933,195,110,110,2084,12,1547,2081,4333,12,1061,127
6933,6934,980,12,12,32,12,57,56,57,402,56,127
6934,6935,177,402,43,2,2,3,6,3,139,2,127
6935,6936,6,2,139,32,32,32,32,32,32,12,127
6936,6937,57,12,68,111,68,57,111,12,143,12,127
6937,6938,12,2,2,2,2,2305,43,12,2,143,127
6938,6939,12,12,12,12,12,12,12,57,12,104,127
6939,6940,104,110,110,104,12,104,12,12,12,12,127
6940,6941,12,12,32,12,57,56,177,56,3,2,127
6941,6942,3,6,2,2,139,3,6,139,32,81,127
6942,6943,32,43,39,32,32,12,57,12,68,12,127
6943,6944,854,111,68,57,195,12,854,111,195,854,127
6944,6945,39,12,12,12,12,12,12,2,2,12,127
6945,6946,2,57,12,12,12,12,12,12,12,57,127
6946,6947,12,12,12,12,12,12,12,706,104,104,127
6947,6948,104,143,143,57,12,12,12,12,12,12,127
6948,6949,57,12,43,3,43,43,81,2,207,2,127
6949,6950,6,3,2,139,6,3,2,139,32,32,127
6950,6951,32,32,262,32,262,32,12,12,57,12,127
6951,6952,12,68,57,111,111,12,143,12,143,32,127
6952,6953,57,56,177,56,248,56,308,32,262,32,127
6953,6954,258,258,68,57,12,104,104,104,12,5,127
6954,6955,104,104,104,104,104,104,104,104,1430,1191,127
6955,6956,378,913,3,730,2,378,896,382,1190,730,127
6956,6957,896,3,2,382,12,12,12,104,104,104,127
6957,6958,104,12,12,104,262,2,2,62,2,62,127
6958,6959,62,62,62,62,62,62,62,62,2,2,127
6959,6960,1157,1157,31,1157,57,12,56,1157,1157,56,127
6960,6961,308,248,177,1157,258,104,57,12,104,12,127
6961,6962,1157,22,1157,12,2,12,2,12,5,2072,127
6962,6963,2,2072,6,22,192,6,3197,6,3197,20,127
6963,6964,2072,10,2072,20,12,12,12,57,12,12,127
6964,6965,12,12,12,12,12,57,12,12,12,12,127
6965,6966,12,12,57,12,12,12,12,12,12,12,127
6966,6967,57,12,12,12,12,12,12,12,57,12,127
6967,6968,12,12,12,12,2,2,6,3,2,3,127
6968,6969,2,6,139,32,32,32,32,32,32,32,127
6969,6970,12,12,12,57,12,68,57,68,57,57,127
6970,6971,111,12,111,12,143,43,12,2,2,2,127
6971,6972,2,143,12,394,32,12,57,56,2,3,127
6972,6973,6,6,3,2,32,32,32,32,32,32,127
6973,6974,12,1612,57,12,1612,57,68,12,111,57,127
6974,6975,68,111,1612,12,110,110,110,43,81,12,127
6975,6976,1612,12,12,1612,57,12,2,2,6,3,127
6976,6977,2,633,625,3,2,6,2,3,625,3,127
6977,6978,2,625,2,1605,2,1605,1605,43,60,60,127
6978,6979,60,60,39,39,2,3,2,3,6,6,127
6979,6980,3,2,139,139,32,32,32,32,12,12,127
6980,6981,57,68,12,12,12,111,3061,1109,958,876,127
6981,6982,57,143,143,68,111,12,3061,143,81,43,127
6982,6983,12,32,143,12,56,57,762,177,56,43,127
6983,6984,64,64,64,64,64,64,64,64,64,64,127
6984,6985,64,64,64,64,64,64,64,64,64,64,127
6985,6986,64,64,64,64,64,64,64,64,64,64,127
6986,6987,64,64,64,64,64,64,64,64,64,64,127
6987,6988,64,64,64,64,64,64,64,64,64,64,127
6988,6989,64,64,64,64,64,64,64,64,64,64,127
6989,6990,64,64,64,64,64,64,64,64,64,64,127
6990,6991,64,64,64,64,64,64,64,64,64,64,127
6991,6992,64,64,64,64,64,64,64,64,64,2,127
6992,6993,2,2,2,2,139,2,139,32,32,32,127
6993,6994,32,32,12,57,57,12,68,12,57,68,127
6994,6995,111,111,110,110,110,12,12,32,56,57,127
6995,6996,56,56,177,56,3,39,39,256,81,43,127
6996,6997,2,2,3,6,3,2,4732,6,2,2,127
6997,6998,2,2961,2,4784,2,2,39,39,60,60,127
6998,6999,3,60,60,207,2,2,6,3,3,2,127
6999,7000,2,6,139,139,32,32,32,262,262,32,127
7000,7001,12,12,57,68,57,195,12,111,149,57,127
7001,7002,68,111,12,110,110,110,81,149,12,2920,127
7002,7003,43,234,12,12,32,56,12,57,39,56,127
7003,7004,56,177,1090,1206,1562,56,39,39,39,39,127
7004,7005,3,425,4,10,21,4,65,27,10,4,127
7005,7006,27,21,65,3,30,6,4,9,30,33,127
7006,7007,4,3,4,10,6,33,4,4,23,4,127
7007,7008,9,4,51,81,43,6,23,51,43,4,127
7008,7009,6,6,9,9,9,4,9,39,4,33,127
7009,7010,51,4,2,155,9,3,4,65,21,10,127
7010,7011,27,2,2,6,3,2,6,3,139,2,127
7011,7012,139,32,32,32,32,32,32,12,57,12,127
7012,7013,57,12,68,12,111,68,57,111,143,143,127
7013,7014,12,2920,12,234,234,12,5,43,12,12,127
7014,7015,2,2,6,3,6,2,3,25,2,25,127
7015,7016,25,25,192,2,25,25,25,43,2,2,127
7016,7017,2,2,40,13,5,40,38,180,181,181,127
7017,7018,180,38,181,180,40,3,38,19,38,40,127
7018,7019,25,25,25,25,25,25,25,25,25,25,127
7019,7020,25,25,25,25,25,25,25,25,25,25,127
7020,7021,25,25,25,2,3042,25,2,25,25,25,127
7021,7022,25,25,25,25,25,25,25,25,25,25,127
7022,7023,25,25,25,25,25,25,25,25,25,25,127
7023,7024,25,25,25,25,25,25,25,25,25,25,127
7024,7025,25,25,25,25,2,2,2,2,1497,2,127
7025,7026,4334,25,2,25,25,25,2,2,4413,2,127
7026,7027,2,820,2,25,25,25,25,25,25,25,127
7027,7028,25,25,25,25,25,25,25,25,25,25,127
7028,7029,25,25,25,2,3042,2,2,4893,2,370,127
7029,7030,3,4716,2,370,370,370,370,370,25,25,127
7030,7031,25,25,25,25,25,25,25,25,25,25,127
7031,7032,25,25,25,25,25,25,25,25,25,25,127
7032,7033,25,25,25,25,25,25,25,25,25,25,127
7033,7034,25,370,1453,31,1453,1453,1453,1453,1453,2,127
7034,7035,2,25,25,25,25,25,25,25,25,25,127
7035,7036,25,25,25,25,25,25,25,25,25,25,127
7036,7037,25,25,25,25,25,25,25,25,25,25,127
7037,7038,25,25,25,25,25,25,25,25,25,25,127
7038,7039,25,25,25,25,25,25,25,25,25,25,127
7039,7040,25,25,25,25,25,25,25,25,3,43,127
7040,7041,81,2,6,3,2,139,6,3,2,139,127
7041,7042,32,32,32,32,12,12,57,57,68,111,127
7042,7043,68,111,149,39,149,12,110,110,12,110,127
7043,7044,110,12,3106,12,57,536,3195,2911,3053,3044,127
7044,7045,3263,302,12,2081,3115,3107,4035,104,4769,104,127
7045,7046,4813,104,12,347,4780,2645,104,4856,4191,104,127
7046,7047,104,104,104,12,12,12,104,854,12,854,127
7047,7048,12,111,57,57,2,2,2,114,114,561,127
7048,7049,12,114,114,114,114,114,114,114,12,12,127
7049,7050,57,262,104,262,114,114,561,114,114,114,127
7050,7051,114,561,114,114,114,4740,4087,12,114,12,127
7051,7052,195,143,12,4861,143,12,104,12,12,12,127
7052,7053,574,574,104,581,104,12,3033,4354,3033,233,127
7053,7054,100,12,262,104,195,12,12,12,3,2,127
7054,7055,2,3,6,2,568,2,6,3,43,43,127
7055,7056,81,568,425,4,10,10,21,4,4,27,127
7056,7057,65,21,10,6,65,30,27,4,9,30,127
7057,7058,4,3,9,6,10,33,4,3,23,33,127
7058,7059,4,6,6,23,9,4,4,43,9,9,127
7059,7060,9,4,9,6,4,4,3,9,4,2,127
7060,7061,155,21,2,10,27,65,4,21,2,2,127
7061,7062,6,3,3,6,139,2,2,32,32,32,127
7062,7063,32,32,32,262,32,12,12,57,12,12,127
7063,7064,12,57,258,68,12,68,574,12,574,12,127
7064,7065,12,56,12,32,57,81,271,271,271,271,127
7065,7066,1184,271,43,43,551,1166,425,4,4,10,127
7066,7067,10,21,4,65,27,10,30,4,27,65,127
7067,7068,21,9,6,30,4,9,10,3,33,4,127
7068,7069,3,33,6,43,562,18,5,562,796,44,127
7069,7070,17,562,562,4,6,9,9,17,23,6,127
7070,7071,4,4,9,6,23,4,2,3,155,9,127
7071,7072,10,2,4,21,10,27,65,2,2,6,127
7072,7073,3,6,3,2,139,32,32,32,32,32,127
7073,7074,32,32,12,57,12,57,12,12,57,12,127
7074,7075,258,258,12,12,2102,68,68,12,32,32,127
7075,7076,258,12,57,57,43,143,12,12,12,143,127
7076,7077,12,574,12,149,574,12,574,149,574,574,127
7077,7078,12,12,12,12,12,104,12,32,56,56,127
7078,7079,57,12,56,104,104,56,104,56,56,56,127
7079,7080,2,56,2,2,101,3039,2,3039,40,3,127
7080,7081,2,3,2,2,3089,2963,1641,31,3089,1641,127
7081,7082,3,2,2963,1641,1641,128,1641,3,192,538,127
7082,7083,247,240,3,2,2,4821,1200,308,32,32,127
7083,7084,32,258,12,68,12,32,56,57,12,104,127
7084,7085,56,2,2,56,2,1200,308,32,32,32,127
7085,7086,111,68,57,111,12,143,12,12,12,12,127
7086,7087,12,12,12,57,12,12,12,12,12,32,127
7087,7088,56,104,57,56,2,3,2,3,6,2,127
7088,7089,6,3,43,81,2,2,2,139,139,32,127
7089,7090,32,32,32,32,32,12,57,12,57,68,127
7090,7091,111,111,68,57,12,759,143,12,143,12,127
7091,7092,759,12,12,12,12,12,1061,980,32,12,127
7092,7093,56,57,56,104,104,56,2,56,56,2,127
7093,7094,4875,1200,308,32,308,32,56,258,258,68,127
7094,7095,57,12,759,12,32,56,104,104,56,57,127
7095,7096,12,1206,1090,56,2,1200,308,32,32,111,127
7096,7097,68,12,57,149,110,110,110,110,110,110,127
7097,7098,149,12,302,233,32,12,56,104,104,12,127
7098,7099,57,56,57,2,139,32,32,2,111,68,127
7099,7100,12,57,12,12,12,12,12,12,1737,4891,127
7100,7101,1737,1061,12,980,12,32,56,104,56,57,127
7101,7102,3,2,3,6,2,139,3,6,2,139,127
7102,7103,32,32,32,32,32,12,57,12,43,81,127
7103,7104,68,12,57,111,68,111,149,110,110,110,127
7104,7105,110,149,3106,3053,3195,3263,3044,12,2911,536,127
7105,7106,12,12,32,56,56,57,56,104,56,262,127
7106,7107,104,262,954,56,954,56,56,43,3,2,127
7107,7108,3,6,2,139,3,6,2,139,32,32,127
7108,7109,32,32,32,32,32,43,81,32,32,32,127
7109,7110,32,32,32,32,32,32,2,139,2,32,127
7110,7111,32,32,32,2,3,2,6,3,139,6,127
7111,7112,3,2,2,139,32,32,32,32,262,32,127
7112,7113,12,57,12,68,111,57,68,111,12,143,127
7113,7114,43,81,143,1095,143,12,3036,1095,1451,536,127
7114,7115,12,12,12,12,143,4026,706,12,3028,2066,127
7115,7116,2066,12,151,151,2971,12,12,12,143,12,127
7116,7117,12,2,12,57,2,84,146,31,102,1024,127
7117,7118,605,1560,84,102,1024,1180,84,1560,845,192,127
7118,7119,384,73,5,121,384,5,121,457,419,84,127
7119,7120,384,384,1260,84,419,73,1793,419,1260,384,127
7120,7121,146,1332,84,102,73,545,419,1180,102,146,127
7121,7122,1807,797,146,1260,1024,545,1180,421,73,797,127
7122,7123,1180,421,421,545,22,44,84,6,18,22,127
7123,7124,5,6,17,10,6,10,20,6,22,125,127
7124,7125,53,20,927,4346,20,12,22,384,545,12,127
7125,7126,12,384,545,12,384,545,12,57,12,384,127
7126,7127,545,12,12,384,545,12,12,384,545,12,127
7127,7128,12,384,545,12,57,12,384,545,12,2,127
7128,7129,2,3,6,3,6,2,2,1466,1094,2316,127
7129,7130,466,1094,1466,5,1466,927,1466,1094,1094,1466,127
7130,7131,3004,2316,1094,4074,1619,2082,1094,1028,1603,1613,127
7131,7132,1466,1944,364,4356,217,217,558,984,558,984,127
7132,7133,558,2236,558,558,558,558,558,558,558,558,127
7133,7134,558,558,558,558,558,558,558,558,558,558,127
7134,7135,558,558,558,558,1619,1094,1619,1094,1611,2316,127
7135,7136,990,1611,2089,990,990,990,6,990,1353,1028,127
7136,7137,1603,1613,990,1611,1353,1613,1603,2082,3191,3,127
7137,7138,745,1490,3,216,466,1769,43,42,3,2,127
7138,7139,1769,42,112,112,140,2,140,2,112,112,127
7139,7140,848,2,848,134,129,848,2,112,140,134,127
7140,7141,129,848,848,112,848,112,848,2,129,134,127
7141,7142,112,112,129,140,134,2,990,1353,2,990,127
7142,7143,1353,2,3,1286,1490,3191,173,245,128,1624,127
7143,7144,253,2000,173,990,1353,1613,2082,1028,990,1603,127
7144,7145,1611,1353,1611,2082,1353,1603,1613,990,216,1619,127
7145,7146,1619,3004,1094,875,4337,348,217,217,2236,2236,127
7146,7147,43,3,2,3,6,6,2,63,54,3,127
7147,7148,54,142,86,86,63,54,43,81,2,1977,127
7148,7149,4365,2,2,4357,2,2,3,6,2,2,127
7149,7150,2,2,3031,204,3031,204,514,2,6,3,127
7150,7151,43,2,4713,2,2,2,2,2,3068,3070,127
7151,7152,2,2068,2068,3068,2068,4342,3070,2068,2,2,127
7152,7153,2,3,6,2,482,2,6,3,248,1010,127
7153,7154,1138,3046,275,863,1039,225,5,275,3046,275,127
7154,7155,1192,275,1192,44,614,275,742,22,130,275,127
7155,7156,18,53,6,17,614,1192,20,1369,2956,1117,127
7156,7157,6,2936,1597,1117,1369,2956,1192,1597,1597,1597,127
7157,7158,1117,1117,1192,1369,1369,1117,1117,1117,1117,10,127
7158,7159,6,1597,20,20,10,5,1369,275,927,43,127
7159,7160,1369,1117,1369,53,2,2,139,2,139,32,127
