session_id,session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
8030,8031,11,11,1,11,11,1,11,1,11,11,7
8031,8032,13,11,1,1,11,11,11,1,11,1,7
8032,8033,11,11,1,11,11,1,11,11,1,11,7
8033,8034,11,11,1,1,11,11,11,1,1,11,7
8034,8035,11,11,1,11,11,1,11,1,11,11,7
8035,8036,1,11,1,11,11,1,11,11,1,11,7
8036,8037,11,1,11,11,1,11,1,11,11,11,7
8037,8038,1,11,1,11,11,1,11,1,11,11,7
8038,8039,1,11,11,11,1,1,11,11,11,1,7
8039,8040,1,11,11,11,1,11,11,1,11,1,7
8040,8041,11,11,1,11,1,11,11,11,1,1,7
8041,8042,11,11,11,1,11,1,11,11,1,11,7
8042,8043,11,1,11,1,11,11,11,1,1,11,7
8043,8044,11,11,1,11,1,11,11,1,11,11,7
8044,8045,11,1,1,11,11,11,1,1,11,11,7
8045,8046,11,11,1,11,1,11,11,1,11,11,7
8046,8047,1,11,1,11,11,11,1,1,11,11,7
8047,8048,11,1,11,11,1,11,1,11,11,1,7
8048,8049,11,1,11,11,11,1,1,11,11,11,7
8049,8050,1,11,1,11,11,1,11,11,1,11,7
8050,8051,1,11,11,11,1,1,11,11,1,11,7
8051,8052,11,1,11,11,1,11,11,1,11,1,7
8052,8053,11,11,11,1,1,11,11,11,1,1,7
8053,8054,11,11,11,1,11,1,11,1,11,11,7
8054,8055,11,1,1,11,11,1,11,1,11,11,7
8055,8056,1,11,11,1,11,11,1,11,11,1,7
8056,8057,11,1,11,1,11,1,11,1,11,11,7
8057,8058,1,1,19,38,1,1,13,38,1,1,7
8058,8059,13,8,13,1,19,8,38,8,75,6,7
8059,8060,75,19,75,8,1,8,1,1,1,8,7
8060,8061,8,1,8,8,1,8,8,1,19,8,7
8061,8062,8,1,8,8,8,1,8,1,8,8,7
8062,8063,8,1,8,8,1,8,8,1,8,8,7
8063,8064,8,13,1,8,1,8,8,8,8,1,7
8064,8065,1,8,8,8,8,1,8,1,8,8,7
8065,8066,8,1,8,8,1,8,8,1,8,8,7
8066,8067,8,8,1,1,8,8,8,8,1,8,7
8067,8068,1,8,8,8,1,8,8,1,8,1,7
8068,8069,8,8,1,1,8,1,8,8,1,8,7
8069,8070,8,1,8,8,8,8,1,1,8,8,7
8070,8071,8,8,1,8,1,8,8,8,1,8,7
8071,8072,8,1,8,8,1,8,8,8,1,8,7
8072,8073,1,8,8,8,8,1,1,8,8,8,7
8073,8074,8,1,8,1,8,8,8,1,8,8,7
8074,8075,8,1,8,1,8,8,8,8,1,1,7
8075,8076,8,8,8,1,8,8,1,8,8,1,7
8076,8077,8,8,1,1,1,1,8,8,8,1,7
8077,8078,8,1,8,8,8,8,1,1,8,8,7
8078,8079,1,8,8,1,8,8,1,8,8,1,7
8079,8080,8,8,1,8,8,8,8,1,1,8,7
8080,8081,8,8,8,1,8,1,8,8,8,1,7
8081,8082,8,8,1,8,1,8,8,8,8,1,7
8082,8083,1,8,8,8,8,1,8,8,1,8,7
8083,8084,8,1,8,8,8,1,8,1,8,8,7
8084,8085,8,8,1,1,8,8,8,8,1,8,7
8085,8086,1,8,8,8,1,8,8,1,8,8,7
8086,8087,1,8,8,8,8,1,1,8,8,8,7
8087,8088,8,1,1,8,8,8,8,1,8,8,7
8088,8089,1,8,1,8,8,8,8,1,8,1,7
8089,8090,8,8,8,1,8,1,1,1,15,15,7
8090,8091,15,15,15,1,15,15,3,1,13,75,7
8091,8092,75,38,19,38,13,1,1665,19,13,38,7
8092,8093,577,11,19,13,1,577,19,138,13,75,7
8093,8094,1,19,7,13,19,1,1,11,13,19,7
8094,8095,11,11,19,1,1,1,1,11,1,1,7
8095,8096,1,11,11,1,11,11,1,11,11,13,7
8096,8097,13,1,19,8,75,1,8,3,75,19,7
8097,8098,19,1,8,1,19,8,1,13,1,8,7
8098,8099,1,8,8,1,8,1,8,8,1,8,7
8099,8100,8,8,1,8,1,8,8,8,1,1,7
8100,8101,8,8,1,8,8,1,13,8,8,1,7
8101,8102,8,8,1,1,1,1,6,10,214,4,7
8102,8103,4,3,4,6,3,6,21,6,65,6,7
8103,8104,27,4,10,65,27,21,4,30,3,9,7
8104,8105,9,4,6,4,30,33,4,9,33,9,7
8105,8106,6,6,4,4,9,6,4,9,3,51,7
8106,8107,3,24,9,6,9,4,4,51,24,9,7
8107,8108,155,3,6,21,155,2,27,10,65,4,7
8108,8109,21,43,4,3,214,21,10,4,65,27,7
8109,8110,10,21,65,27,4,3,30,51,6,9,7
8110,8111,30,4,9,3,51,33,4,10,4,6,7
8111,8112,9,33,6,9,81,43,24,4,9,51,7
8112,8113,4,6,24,9,4,4,4,3,155,9,7
8113,8114,2,3,9,10,21,155,27,65,2,3,7
8114,8115,10,2,3,6,4,21,2,176,384,388,7
8115,8116,160,368,176,414,406,378,98,394,373,420,7
8116,8117,388,4,2165,414,2165,388,388,1276,388,1276,7
8117,8118,388,388,1276,388,388,388,388,388,388,160,7
8118,8119,176,1276,2165,388,593,3,2,2,6,3,7
8119,8120,38,3,6,2,13,11,152,78,1,38,7
8120,8121,78,6,38,138,13,3,19,3,7,13,7
8121,8122,1,19,138,19,75,6,1,13,19,75,7
8122,8123,38,78,1,1,11,13,3,11,1,1,7
8123,8124,1,11,11,1,1,1,1,11,1,1,7
8124,8125,11,11,1,1,11,78,11,43,11,11,7
8125,8126,1,1,11,11,11,11,1,11,11,1,7
8126,8127,11,11,1,11,11,11,11,1,11,11,7
8127,8128,13,11,1,11,1,11,11,11,1,1,7
8128,8129,1,1,11,1,11,11,11,11,1,1,7
8129,8130,1,19,1,11,1,1,1,11,1,1,7
8130,8131,11,11,11,1,1,75,1,11,1,1,7
8131,8132,11,1,11,75,1,1,1,1,1,1,7
8132,8133,1,1,11,11,1,1,1,11,1,1,7
8133,8134,1,11,1,11,11,1,1,11,1,1,7
8134,8135,11,11,11,11,1,11,1,11,11,11,7
8135,8136,1,11,11,1,11,11,1,11,11,11,7
8136,8137,11,1,11,11,11,11,1,11,1,11,7
8137,8138,11,1,11,11,11,1,11,11,1,11,7
8138,8139,11,11,1,1,11,11,11,11,1,11,7
8139,8140,1,11,11,11,1,11,11,11,1,11,7
8140,8141,1,11,11,11,1,1,11,11,11,11,7
8141,8142,1,11,11,1,11,11,1,11,11,11,7
8142,8143,1,1,11,11,11,1,1,11,11,1,7
8143,8144,11,11,1,11,11,1,11,11,1,11,7
8144,8145,11,1,11,11,11,11,1,1,11,11,7
8145,8146,11,11,1,11,11,1,11,11,1,11,7
8146,8147,11,1,11,11,1,11,11,11,11,1,7
8147,8148,1,38,15,1,11,1,11,11,1,11,7
8148,8149,1,1,11,11,11,11,1,1,11,11,7
8149,8150,11,11,1,11,11,1,11,11,1,11,7
8150,8151,11,11,1,11,11,11,11,1,11,1,7
8151,8152,11,11,11,1,11,11,11,1,11,1,7
8152,8153,11,11,11,11,1,1,11,11,11,11,7
8153,8154,1,11,1,11,11,11,1,11,11,1,7
8154,8155,11,11,1,11,11,11,11,1,1,11,7
8155,8156,11,11,11,1,11,1,11,11,11,1,7
8156,8157,11,11,1,11,11,1,11,11,11,11,7
8157,8158,1,1,11,11,11,11,1,1,11,11,7
8158,8159,11,11,1,11,11,1,11,11,1,11,7
8159,8160,11,1,1,19,38,1,1,1,1,7,7
8160,8161,78,13,1,14,13,152,19,78,19,1,7
8161,8162,138,11,75,13,138,1,19,38,13,11,7
8162,8163,78,19,1,1,19,1,1,1,1,1,7
8163,8164,13,1,1,14,13,1,14,19,19,1,7
8164,8165,14,1,14,1,1,14,1,14,14,1,7
8165,8166,1,14,14,1,14,1,14,14,14,14,7
8166,8167,1,1,14,14,13,75,38,78,19,14,7
8167,8168,1,13,13,19,14,1,75,1,14,1,7
8168,8169,19,14,19,1,1,14,1,14,14,1,7
8169,8170,14,14,1,14,1,14,14,14,1,1,7
8170,8171,14,14,14,1,14,14,1,14,1,14,7
8171,8172,14,14,13,1,1,14,14,14,1,14,7
8172,8173,14,1,14,14,1,14,14,14,1,1,7
8173,8174,14,14,14,1,1,14,14,14,1,14,7
8174,8175,1,14,14,1,14,14,1,14,14,1,7
8175,8176,1,14,1,14,1,14,14,14,1,14,7
8176,8177,1,14,1,14,14,14,14,1,1,14,7
8177,8178,14,14,1,1,14,14,19,6,14,1,7
8178,8179,14,14,1,19,214,10,4,4,3,6,7
8179,8180,4,3,6,21,27,65,21,27,4,10,7
8180,8181,65,4,3,9,30,4,4,33,9,30,7
8181,8182,33,6,9,4,4,9,4,6,4,3,7
8182,8183,9,4,21,10,3,9,155,2,4,65,7
8183,8184,10,21,27,3071,56,56,4,56,10,21,7
8184,8185,1004,4,65,27,56,1004,10,21,1208,65,7
8185,8186,27,4,3,30,9,6,30,3,32,4,7
8186,8187,9,10,33,32,4,33,32,9,6,32,7
8187,8188,4,51,56,32,4,4,4,24,9,4,7
8188,8189,2,155,51,9,24,6,3,5,58,58,7
8189,8190,5,58,5,5,58,58,5,58,5,5,7
8190,8191,94,58,275,5,314,291,89,94,89,58,7
8191,8192,377,5,291,449,58,449,5,255,89,5,7
8192,8193,58,235,255,5,235,195,4,58,89,195,7
8193,8194,94,291,4,21,10,27,65,3,58,292,7
8194,8195,334,311,5,334,89,5,292,311,5,58,7
8195,8196,357,275,314,5,58,5,58,58,334,357,7
8196,8197,291,314,275,292,377,58,5,188,311,377,7
8197,8198,292,334,314,357,275,58,311,89,58,94,7
8198,8199,5,58,58,291,314,275,58,5,5,5,7
8199,8200,5,58,311,292,314,58,58,5,58,94,7
8200,8201,89,94,5,5,58,58,5,58,357,188,7
8201,8202,94,5,58,58,235,291,58,58,5,188,7
8202,8203,89,5,58,334,5,5,195,5,200,200,7
8203,8204,58,5,94,89,5,219,291,255,275,314,7
8204,8205,5,229,89,94,89,58,229,219,200,5,7
8205,8206,291,292,275,279,229,58,235,279,94,279,7
8206,8207,94,314,89,5,311,58,58,377,291,314,7
8207,8208,5,58,89,94,89,5,255,235,291,334,7
8208,8209,195,311,89,5,357,5,89,279,255,200,7
8209,8210,235,188,5,89,255,89,235,188,5,94,7
8210,8211,195,5,94,94,200,195,5,275,58,89,7
8211,8212,188,5,3007,5,3007,13,58,38,58,11,7
8212,8213,1,89,58,58,19,89,89,19,1,11,7
8213,8214,13,38,5,89,188,279,58,94,5,377,7
8214,8215,292,314,311,58,89,357,5,188,58,195,7
8215,8216,219,89,5,89,219,195,188,255,235,200,7
8216,8217,94,89,5,58,5,5,58,94,229,58,7
8217,8218,5,314,5,229,58,357,377,311,275,5,7
8218,8219,334,89,292,255,89,58,5,58,5,89,7
8219,8220,58,255,5,58,229,255,89,200,58,229,7
8220,8221,255,195,5,5,279,195,200,229,188,219,7
8221,8222,279,5,229,195,255,5,219,229,195,200,7
8222,8223,235,219,5,200,188,275,279,5,255,314,7
8223,8224,279,235,255,195,219,235,229,195,275,279,7
8224,8225,229,200,5,235,229,255,188,195,5,94,7
8225,8226,219,200,200,235,188,279,255,255,229,279,7
8226,8227,200,219,235,5,188,229,255,219,188,5,7
8227,8228,235,195,255,195,279,5,200,200,200,188,7
8228,8229,195,188,279,58,94,5,292,334,291,275,7
8229,8230,377,311,5,5,5,58,58,94,188,235,7
8230,8231,334,5,5,89,58,5,94,195,314,377,7
8231,8232,219,5,334,195,89,58,5,58,255,58,7
8232,8233,5,89,58,89,334,5,58,89,89,89,7
8233,8234,89,58,5,89,58,58,58,291,292,255,7
8234,8235,200,5,5,89,89,5,334,89,311,94,7
8235,8236,58,357,279,89,5,255,200,235,94,200,7
8236,8237,279,195,5,188,89,94,255,5,89,255,7
8237,8238,292,377,311,357,275,314,229,5,291,5,7
8238,8239,5,334,94,5,58,5,5,5,58,291,7
8239,8240,5,5,188,275,89,89,89,5,89,5,7
8240,8241,195,275,89,292,377,188,89,5,275,314,7
8241,8242,89,5,334,292,5,89,291,219,5,94,7
8242,8243,89,5,94,89,5,377,5,255,5,219,7
8243,8244,188,89,89,5,89,5,200,13,38,19,7
8244,8245,38,19,38,13,38,13,15,6,78,13,7
8245,8246,10,78,6,1,7,1,7,38,15,10,7
8246,8247,38,15,1,1,13,3,38,19,19,19,7
8247,8248,38,8,13,6,78,742,3,38,1,13,7
8248,8249,19,7,6,75,19,742,138,13,1,7,7
8249,8250,13,75,75,38,19,13,7,78,1,7,7
8250,8251,7,7,13,8,77,1,3,8,1,19,7
8251,8252,13,1,8,1,1,8,1,13,1,1,7
8252,8253,13,13,8,13,1,8,13,1,8,1,7
8253,8254,8,8,5,8,8,89,1,1,188,8,7
8254,8255,58,8,8,1,8,8,1,8,1,8,7
8255,8256,5,8,8,89,8,1,5,1,5,89,7
8256,8257,8,8,89,5,89,13,8,8,1,1,7
8257,8258,8,8,1,94,5,94,5,1,19,1,7
8258,8259,5,1,13,1,58,58,5,279,229,5,7
8259,8260,89,5,279,5,200,229,219,5,200,235,7
8260,8261,279,235,5,188,188,219,195,5,235,279,7
8261,8262,200,219,195,255,188,200,219,5,200,255,7
8262,8263,279,235,229,188,229,188,89,5,229,200,7
8263,8264,5,188,219,279,200,229,5,219,200,195,7
8264,8265,235,219,5,200,219,195,279,235,229,279,7
8265,8266,188,219,188,38,19,219,229,19,75,19,7
8266,8267,75,13,8,152,19,13,75,19,1,75,7
8267,8268,138,13,19,1,78,7,13,1,7,1,7
8268,8269,13,8,19,19,1,13,138,75,7,78,7
8269,8270,13,19,1,7,1,1,1,1,1,235,7
8270,8271,1,1,5,1,13,1,13,1,13,8,7
8271,8272,1,13,8,13,8,1,8,1,1,1,7
8272,8273,8,1,1,8,78,1,8,8,19,19,7
8273,8274,13,11,152,19,78,38,908,11,1,19,7
8274,8275,13,11,908,75,3,1,1,11,13,1,7
8275,8276,11,1,11,11,1,11,1,11,11,11,7
8276,8277,1,11,11,1,11,11,1,11,11,11,7
8277,8278,1,1,11,89,13,1,5,1,1,13,7
8278,8279,1,8,19,1,13,13,138,138,1,13,7
8279,8280,75,19,7,7,1,7,1,7,1,1,7
8280,8281,7,7,1,1,13,7,7,1,7,1,7
8281,8282,7,13,5,1,8,13,94,1,8,1,7
8282,8283,1,275,8,1,13,13,1,5,94,5,7
8283,8284,89,8,1,8,1,8,1,8,8,200,7
8284,8285,8,8,1,1,1,8,8,8,8,1,7
8285,8286,1,8,8,8,1,8,8,1,8,8,7
8286,8287,1,8,8,13,8,1,1,357,8,8,7
8287,8288,1,200,1,314,1,13,1,152,1,13,7
8288,8289,19,8,78,13,75,138,13,19,138,19,7
8289,8290,1,13,7,7,1,1,1,1,13,1,7
8290,8291,5,13,1,13,1,8,1,8,1,1,7
8291,8292,1,1,1,8,8,1,8,8,1,13,7
8292,8293,8,1,8,8,75,13,7,19,152,75,7
8293,8294,78,75,13,1,19,7,7,75,7,19,7
8294,8295,7,1,1,1,13,7,1,7,1,1,7
8295,8296,7,7,1,7,7,7,19,1,7,1,7
8296,8297,7,7,7,1,5,89,7,7,1,7,7
8297,8298,7,1,7,7,1,7,1,7,7,13,7
8298,8299,7,7,1,1,7,7,7,1,7,5,7
8299,8300,1,1,1,1,13,1,1,19,152,7,7
8300,8301,78,13,138,13,75,138,13,19,1,7,7
8301,8302,7,1,1,1,7,13,1,1,1,1,7
8302,8303,7,1,1,1,94,13,89,7,7,1,7
8303,8304,235,7,1,7,7,1,7,1,7,13,7
8304,8305,7,1,7,1,7,7,7,1,1,275,7
8305,8306,7,7,7,1,7,219,1,7,13,7,7
8306,8307,1,7,5,7,1,7,1,7,7,7,7
8307,8308,1,1,7,7,5,1,13,89,94,1,7
8308,8309,13,1,1,13,14,19,1,78,13,14,7
8309,8310,19,1,75,14,14,1,1,1,1,14,7
8310,8311,14,5,1,19,1,13,152,14,19,13,7
8311,8312,1,38,13,6,138,14,19,1,14,13,7
8312,8313,75,78,19,13,1,14,14,13,14,1,7
8313,8314,1,1,1,1,1,1,14,1,14,334,7
8314,8315,14,1,13,14,5,89,219,14,1,58,7
8315,8316,14,1,14,14,13,14,1,14,14,14,7
8316,8317,1,5,1,14,14,292,14,1,235,14,7
8317,8318,14,1,14,13,14,1,14,14,5,14,7
8318,8319,1,1,14,14,14,1,14,13,1,14,7
8319,8320,275,1,19,1,8,13,1,13,19,13,7
8320,8321,138,7,1,75,19,13,1,13,19,78,7
8321,8322,7,7,13,8,1,8,1,1,1,8,7
8322,8323,1,8,1,8,1,8,8,1,1,13,7
8323,8324,8,5,8,8,1,8,1,8,13,1,7
8324,8325,78,8,19,13,8,19,1,8,75,8,7
8325,8326,1,1,1,13,8,1,8,1,8,1,7
8326,8327,94,195,8,1,8,8,1,8,8,1,7
8327,8328,13,8,8,58,1,8,8,8,1,1,7
8328,8329,8,8,8,8,1,8,5,8,1,13,7
8329,8330,8,8,1,8,8,1,8,1,1,1,7
8330,8331,1,1,13,13,1,19,152,14,13,75,7
8331,8332,138,13,138,7,13,19,1,19,13,7,7
8332,8333,1,7,7,1,1,7,1,7,1,1,7
8333,8334,13,7,7,1,7,5,1,7,7,1,7
8334,8335,7,1,1,13,1,13,1,14,1,1,7
8335,8336,1,1,1,1,14,19,14,13,19,7,7
8336,8337,19,1,7,13,7,75,7,1,1,1,7
8337,8338,13,13,1,7,334,5,89,1,1,7,7
8338,8339,13,7,7,1,1,7,7,13,19,152,7
8339,8340,14,14,13,1,19,75,14,1,14,19,7
8340,8341,14,1,14,1,13,1,14,1,14,14,7
8341,8342,1,1,13,14,14,14,19,14,1,5,7
8342,8343,58,229,1,14,14,13,14,1,14,14,7
8343,8344,1,14,14,1,14,1,14,14,1,14,7
8344,8345,14,13,14,1,14,1,14,5,14,14,7
8345,8346,1,13,19,11,138,13,1,19,75,14,7
8346,8347,13,1,19,1,13,14,1,1,11,13,7
8347,8348,11,1,1,1,1,11,1,1,1,11,7
8348,8349,1,11,1,11,1,13,1,11,11,11,7
8349,8350,1,5,11,11,1,13,11,11,1,11,7
8350,8351,195,11,11,1,1,11,11,5,11,1,7
8351,8352,58,1,11,11,13,11,11,1,11,11,7
8352,8353,1,11,11,1,13,11,11,11,1,1,7
8353,8354,1,1,13,1,13,14,19,152,1,19,7
8354,8355,545,545,13,75,138,13,138,13,1,78,7
8355,8356,1,7,13,7,1,1,1,7,7,1,7
8356,8357,1,13,13,152,8,13,19,1,8,545,7
8357,8358,13,1,75,1,8,8,8,1,1,1,7
8358,8359,13,1,8,1,1,8,8,1,13,8,7
8359,8360,8,1,1,8,1,8,8,13,8,8,7
8360,8361,1,1,8,8,8,8,1,8,1,8,7
8361,8362,8,1,8,8,1,8,8,1,8,8,7
8362,8363,13,8,5,1,1,1,1,1,13,1,7
8363,8364,14,13,19,13,19,1,138,13,138,75,7
8364,8365,13,1,7,19,7,1,1,7,1,7,7
8365,8366,1,1,13,7,7,1,1,7,7,1,7
8366,8367,7,1,1,13,1,1,1,13,14,13,7
8367,8368,14,1,1,1,14,14,1,1,1,1,7
8368,8369,14,1,14,1,14,1,13,14,1,14,7
8369,8370,14,1,14,1,14,13,14,1,14,14,7
8370,8371,5,14,1,1,14,14,14,1,1,14,7
8371,8372,14,13,14,1,14,14,1,13,14,1,7
8372,8373,14,1,1,1,13,1,13,11,19,1,7
8373,8374,13,19,75,13,11,1,11,1,1,1,7
8374,8375,13,5,11,1,11,1,11,1,13,11,7
8375,8376,11,1,11,1,11,11,13,11,1,1,7
8376,8377,11,11,11,1,195,11,11,1,11,1,7
8377,8378,11,11,13,1,11,1,11,11,13,377,7
8378,8379,5,11,1,1,3068,245,2242,3068,2242,1884,7
8379,8380,4756,1138,2242,1,1,94,5,38,19,7,7
8380,8381,13,1,499,19,13,1,19,3,19,499,7
8381,8382,7,13,75,1,7,7,13,19,78,1,7
8382,8383,7,1,13,7,1,7,1,1,7,7,7
8383,8384,1,13,7,7,7,78,1,1,7,7,7
8384,8385,13,7,1,7,7,1,7,7,1,7,7
8385,8386,94,5,377,7,7,1,1,7,13,7,7
8386,8387,7,1,1,7,13,1,1,19,1,13,7
8387,8388,1,13,13,14,152,19,1,19,14,13,7
8388,8389,75,14,14,14,1,5,14,1,14,1,7
8389,8390,1,13,1,14,14,1,14,1,13,14,7
8390,8391,14,1,14,14,1,14,5,14,13,1,7
8391,8392,14,1,14,14,14,14,1,1,14,14,7
8392,8393,14,1,5,14,14,1,13,13,14,1,7
8393,8394,1,1,1,13,14,1,14,19,13,75,7
8394,8395,13,13,5,13,14,1,1,14,14,1,7
8395,8396,1,14,1,1,14,1,14,14,1,1,7
8396,8397,13,14,14,14,19,1,19,14,15,1,7
8397,8398,1,1,5,5,5,58,200,5,275,58,7
8398,8399,292,377,200,311,357,334,89,291,195,94,7
8399,8400,5,377,58,357,275,311,292,5,94,195,7
8400,8401,291,334,357,89,314,58,314,5,58,58,7
8401,8402,5,5,311,89,334,94,229,5,89,58,7
8402,8403,229,5,94,314,200,5,94,5,314,94,7
8403,8404,188,275,89,5,5,94,58,89,188,58,7
8404,8405,58,94,292,89,58,94,5,279,219,235,7
8405,8406,235,219,279,200,229,5,219,235,5,195,7
8406,8407,219,188,200,235,279,5,255,188,219,219,7
8407,8408,195,219,255,5,200,279,188,229,235,5,7
8408,8409,229,219,200,188,279,229,5,200,219,195,7
8409,8410,235,200,219,219,195,279,5,5,219,235,7
8410,8411,58,94,229,5,58,255,94,58,5,5,7
8411,8412,200,357,5,5,5,94,89,58,19,1,7
8412,8413,14,13,14,14,14,1,1,14,14,1,7
8413,8414,14,1,89,5,14,219,1,14,14,13,7
8414,8415,14,13,1,14,14,1,1,1,1,13,7
8415,8416,1,13,14,19,1,13,75,5,138,13,7
8416,8417,13,138,19,13,1,19,7,1,7,1,7
8417,8418,7,1,7,1,7,89,1,89,5,94,7
8418,8419,5,1,13,7,7,1,1,7,7,235,7
8419,8420,89,5,1,229,1,7,334,1,188,13,7
8420,8421,5,255,229,1,1,1,14,1,13,14,7
8421,8422,1,1,14,1,14,1,1,58,14,1,7
8422,8423,14,1,94,19,14,14,13,14,19,14,7
8423,8424,13,19,1,75,14,1,14,1,1,13,7
8424,8425,14,1,14,13,1,7,152,19,1,7,7
8425,8426,13,19,1,75,19,7,7,1,1,200,7
8426,8427,1,7,13,1,5,7,255,1,7,1,7
8427,8428,13,7,1,7,7,19,1,7,13,7,7
8428,8429,1,1,7,7,7,1,1,7,5,7,7
8429,8430,7,1,7,1,13,7,13,1,1,1,7
8430,8431,13,1,14,13,19,1,13,138,75,19,7
8431,8432,7,1,13,89,1,1,1,13,1,1,7
8432,8433,13,13,14,1,14,1,1,1,14,14,7
8433,8434,1,1,14,1,13,14,5,14,14,1,7
8434,8435,14,13,311,14,1,14,1,14,14,1,7
8435,8436,14,1,14,1,14,14,314,13,14,1,7
8436,8437,14,14,1,14,1,14,14,1,13,5,7
8437,8438,5,1,1,1,1,13,1,1,19,8,7
8438,8439,499,13,138,13,138,75,78,1,11,13,7
8439,8440,19,1,19,13,11,78,1,13,1,1,7
8440,8441,1,13,8,13,1,8,1,1,8,1,7
8441,8442,1,1,8,8,1,8,1,8,1,13,7
8442,8443,8,8,8,89,1,1,8,8,1,13,7
8443,8444,8,8,1,8,1,8,8,8,1,8,7
8444,8445,1,8,13,1,13,1,5,1,13,13,7
8445,8446,1,13,8,19,1,13,19,75,13,8,7
8446,8447,19,1,8,8,1,1,1,13,8,8,7
8447,8448,1,89,5,1,8,1,13,8,8,5,7
8448,8449,8,1,1,8,8,13,8,1,8,1,7
8449,8450,8,8,8,1,5,8,1,8,1,8,7
8450,8451,8,13,8,1,8,1,8,13,8,8,7
8451,8452,1,1,5,1,1,1,1,13,11,152,7
8452,8453,19,19,1,78,75,19,13,13,4215,19,7
8453,8454,13,11,1,11,11,1,1,1,11,1,7
8454,8455,5,11,1,11,195,1,11,1,11,11,7
8455,8456,1,11,5,11,11,1,1,11,11,11,7
8456,8457,1,11,1,11,11,1,13,1,1,1,7
8457,8458,11,13,545,1,19,75,13,11,11,1,7
8458,8459,11,1,11,89,5,94,1,1,13,1,7
8459,8460,11,11,1,11,11,1,1,11,11,19,7
8460,8461,11,11,1,11,11,1,11,11,1,11,7
8461,8462,11,5,11,11,1,11,94,195,11,11,7
8462,8463,11,1,1,11,11,13,11,1,11,11,7
8463,8464,11,1,1,5,1,89,94,1,152,14,7
8464,8465,13,1,19,13,1,3,19,14,13,75,7
8465,8466,1,13,19,14,19,1,14,1,1,13,7
8466,8467,1,14,1,14,14,1,13,14,1,14,7
8467,8468,1,14,14,5,13,14,1,1,14,14,7
8468,8469,14,1,1,14,5,14,1,14,14,1,7
8469,8470,13,14,1,14,14,1,1,13,14,5,7
8470,8471,89,1,1,19,1,1,13,19,14,13,7
8471,8472,14,13,19,78,1,1,14,75,14,1,7
8472,8473,14,1,1,13,357,1,14,14,5,1,7
8473,8474,14,14,13,1,14,14,14,14,1,1,7
8474,8475,14,14,13,14,14,1,1,14,14,14,7
8475,8476,14,1,5,14,14,1,14,5,14,1,7
8476,8477,14,14,13,14,1,14,1,14,13,14,7
8477,8478,1,94,1,13,1,89,195,94,5,1,7
8478,8479,13,78,11,19,742,19,1,13,75,19,7
8479,8480,13,2840,13,1654,255,5,195,13,11,1,7
8480,8481,11,1,1,1,1,1,19,11,19,13,7
8481,8482,14,19,78,1,13,14,855,14,1,1,7
8482,8483,75,1,1,152,13,11,1,19,13,11,7
8483,8484,1,11,11,75,1,1,13,11,1,11,7
8484,8485,1,11,1,13,5,11,255,200,188,5,7
8485,8486,5,11,1,11,1,11,11,13,11,1,7
8486,8487,11,11,11,1,11,1,11,11,11,1,7
8487,8488,5,11,11,13,1,13,11,1,1,377,7
8488,8489,89,5,89,200,89,13,1,152,38,14,7
8489,8490,1,19,19,1,14,13,75,13,1,1,7
8490,8491,14,1,1,13,1,13,14,152,1,19,7
8491,8492,78,13,19,138,78,1,7,75,19,13,7
8492,8493,7,13,1,7,1,14,13,1,1,1,7
8493,8494,14,1,1,1,14,1,14,1,1,14,7
8494,8495,14,14,1,14,14,75,1,5,13,14,7
8495,8496,14,5,1,14,14,1,14,14,1,89,7
8496,8497,14,14,75,14,14,1,1,14,14,13,7
8497,8498,5,1,1,1,1,13,11,19,1,13,7
8498,8499,78,11,1,75,1,11,1,1,11,1,7
8499,8500,1,11,1,11,11,1,11,1,5,11,7
8500,8501,11,1,11,11,1,11,11,1,11,11,7
8501,8502,11,1,1,5,11,1,13,1,1,1,7
8502,8503,13,89,89,152,19,8,13,1,78,1,7
8503,8504,19,13,138,13,75,19,138,1,7,13,7
8504,8505,78,19,7,1,1,1,1,1,13,13,7
8505,8506,1,8,1,13,1,1,1,13,1,1,7
8506,8507,8,5,8,1,8,8,1,1,8,8,7
8507,8508,8,8,1,8,8,1,8,8,1,8,7
8508,8509,8,1,8,8,1,8,8,8,8,1,7
8509,8510,1,8,8,13,8,8,1,5,8,1,7
8510,8511,8,8,1,1,1,13,13,1,8,8,7
8511,8512,13,19,152,1,8,13,1,13,75,8,7
8512,8513,8,1,8,1,1,13,8,1,1,5,7
8513,8514,8,1,8,8,1,8,1,8,8,8,7
8514,8515,1,1,357,89,449,8,8,58,1,8,7
8515,8516,8,1,8,1,8,58,1,188,449,13,7
8516,8517,1,5,255,94,292,1,1,11,13,152,7
8517,8518,1,19,13,75,13,138,11,19,13,1,7
8518,8519,1,1,11,13,1,11,1,1,1,1,7
8519,8520,19,11,1,1,1,11,1,11,5,11,7
8520,8521,1,11,5,11,1,219,11,200,13,11,7
8521,8522,1,11,11,1,13,11,11,1,11,11,7
8522,8523,13,5,11,5,1,1,275,314,291,1,7
8523,8524,1,5,58,5,19,1,11,13,13,1,7
8524,8525,1,5,311,291,377,275,357,58,255,292,7
8525,8526,89,314,334,188,5,58,5,5,1,13,7
8526,8527,1,8,13,1,38,1,3,19,13,138,7
